category,budget,position,needle,condition,preserved,needle_selected,candidate_count,selected_candidates
request_explicit,10,220,req-0220,naive,True,True,16,req-0386 req-0446 req-0199 req-0448 req-0250 req-0239 req-0114 req-0324 req-0220 req-0223 req-0315 req-0111 req-0373 req-0135 req-0352 req-0248
request_explicit,10,220,req-0220,bridge,True,True,6,req-0220 req-0248 req-0352 req-0135 req-0373 req-0111
request_explicit,10,220,req-0220,oracle,True,True,1,req-0220
request_explicit,10,224,req-0224,user_only,False,False,0,
request_explicit,10,224,req-0224,naive,True,True,16,req-0272 req-0081 req-0430 req-0119 req-0283 req-0393 req-0060 req-0229 req-0224 req-0281 req-0429 req-0419 req-0415 req-0205 req-0270 req-0447
request_explicit,10,224,req-0224,bridge,True,True,6,req-0224 req-0447 req-0270 req-0205 req-0415 req-0419
request_explicit,10,224,req-0224,oracle,True,True,1,req-0224
request_explicit,10,131,req-0131,user_only,False,False,0,
request_explicit,10,131,req-0131,naive,True,True,16,req-0064 req-0132 req-0318 req-0217 req-0315 req-0314 req-0335 req-0120 req-0131 req-0226 req-0307 req-0103 req-0330 req-0422 req-0239 req-0166
request_explicit,10,131,req-0131,bridge,True,True,6,req-0131 req-0166 req-0239 req-0422 req-0330 req-0103
request_explicit,10,131,req-0131,oracle,True,True,1,req-0131
request_explicit,10,119,req-0119,user_only,False,False,0,
request_explicit,10,119,req-0119,naive,True,True,16,req-0342 req-0225 req-0097 req-0190 req-0310 req-0175 req-0155 req-0215 req-0119 req-0186 req-0254 req-0072 req-0307 req-0091 req-0151 req-0309
request_explicit,10,119,req-0119,bridge,True,True,6,req-0119 req-0309 req-0151 req-0091 req-0307 req-0072
request_explicit,10,119,req-0119,oracle,True,True,1,req-0119
request_explicit,10,222,req-0222,user_only,False,False,0,
request_explicit,10,222,req-0222,naive,False,True,16,req-0152 req-0439 req-0058 req-0149 req-0187 req-0340 req-0168 req-0093 req-0222 req-0358 req-0212 req-0092 req-0225 req-0334 req-0326 req-0118
request_explicit,10,222,req-0222,bridge,True,True,6,req-0222 req-0118 req-0326 req-0334 req-0225 req-0092
request_explicit,10,222,req-0222,oracle,True,True,1,req-0222
request_explicit,10,409,req-0409,user_only,False,False,0,
request_explicit,10,409,req-0409,naive,False,True,16,req-0323 req-0119 req-0297 req-0302 req-0425 req-0253 req-0448 req-0064 req-0409 req-0181 req-0416 req-0345 req-0298 req-0224 req-0252 req-0164
request_explicit,10,409,req-0409,bridge,True,True,6,req-0409 req-0164 req-0252 req-0224 req-0298 req-0345
request_explicit,10,409,req-0409,oracle,True,True,1,req-0409
request_explicit,10,175,req-0175,user_only,False,False,0,
request_explicit,10,175,req-0175,naive,True,True,16,req-0307 req-0114 req-0363 req-0376 req-0053 req-0358 req-0362 req-0304 req-0175 req-0226 req-0407 req-0350 req-0112 req-0404 req-0076 req-0235
request_explicit,10,175,req-0175,bridge,True,True,6,req-0175 req-0235 req-0076 req-0404 req-0112 req-0350
request_explicit,10,175,req-0175,oracle,True,True,1,req-0175
request_explicit,10,133,req-0133,user_only,False,False,0,
request_explicit,10,133,req-0133,naive,True,True,16,req-0286 req-0236 req-0393 req-0266 req-0212 req-0234 req-0161 req-0445 req-0133 req-0280 req-0226 req-0436 req-0149 req-0143 req-0246 req-0081
request_explicit,10,133,req-0133,bridge,True,True,6,req-0133 req-0081 req-0246 req-0143 req-0149 req-0436
request_explicit,10,133,req-0133,oracle,True,True,1,req-0133
request_explicit,10,50,req-0050,user_only,False,False,0,
request_explicit,10,50,req-0050,naive,True,True,16,req-0263 req-0243 req-0307 req-0186 req-0140 req-0337 req-0239 req-0086 req-0050 req-0202 req-0113 req-0308 req-0360 req-0215 req-0079 req-0245
request_explicit,10,50,req-0050,bridge,True,True,6,req-0050 req-0245 req-0079 req-0215 req-0360 req-0308
request_explicit,10,50,req-0050,oracle,True,True,1,req-0050
request_explicit,30,76,req-0076,user_only,False,False,0,
request_explicit,30,76,req-0076,naive,True,True,16,req-0077 req-0351 req-0249 req-0203 req-0106 req-0289 req-0344 req-0442 req-0076 req-0412 req-0217 req-0175 req-0382 req-0279 req-0187 req-0275
request_explicit,30,76,req-0076,bridge,True,True,6,req-0076 req-0275 req-0187 req-0279 req-0382 req-0175
request_explicit,30,76,req-0076,oracle,True,True,1,req-0076
request_explicit,30,187,req-0187,user_only,False,False,0,
request_explicit,30,187,req-0187,naive,True,True,16,req-0339 req-0343 req-0227 req-0177 req-0404 req-0284 req-0307 req-0345 req-0187 req-0191 req-0223 req-0074 req-0143 req-0113 req-0060 req-0270
request_explicit,30,187,req-0187,bridge,True,True,6,req-0187 req-0270 req-0060 req-0113 req-0143 req-0074
request_explicit,30,187,req-0187,oracle,True,True,1,req-0187
request_explicit,30,94,req-0094,user_only,False,False,0,
request_explicit,30,94,req-0094,naive,True,True,16,req-0389 req-0305 req-0426 req-0118 req-0295 req-0324 req-0071 req-0291 req-0094 req-0328 req-0123 req-0217 req-0240 req-0164 req-0357 req-0066
request_explicit,30,94,req-0094,bridge,True,True,6,req-0094 req-0066 req-0357 req-0164 req-0240 req-0217
request_explicit,30,94,req-0094,oracle,True,True,1,req-0094
request_explicit,30,443,req-0443,user_only,False,False,0,
request_explicit,30,443,req-0443,naive,True,True,16,req-0287 req-0308 req-0357 req-0447 req-0197 req-0411 req-0347 req-0057 req-0443 req-0214 req-0423 req-0247 req-0166 req-0402 req-0082 req-0179
request_explicit,30,443,req-0443,bridge,True,True,6,req-0443 req-0179 req-0082 req-0402 req-0166 req-0247
request_explicit,30,443,req-0443,oracle,True,True,1,req-0443
request_explicit,30,258,req-0258,user_only,False,False,0,
request_explicit,30,258,req-0258,naive,True,True,16,req-0195 req-0136 req-0264 req-0233 req-0268 req-0072 req-0361 req-0056 req-0258 req-0305 req-0395 req-0134 req-0151 req-0073 req-0187 req-0319
request_explicit,30,258,req-0258,bridge,True,True,6,req-0258 req-0319 req-0187 req-0073 req-0151 req-0134
request_explicit,30,258,req-0258,oracle,True,True,1,req-0258
request_explicit,30,186,req-0186,user_only,False,False,0,
request_explicit,30,186,req-0186,naive,True,True,16,req-0134 req-0442 req-0428 req-0322 req-0149 req-0206 req-0306 req-0290 req-0186 req-0164 req-0195 req-0321 req-0097 req-0102 req-0277 req-0364
request_explicit,30,186,req-0186,bridge,True,True,6,req-0186 req-0364 req-0277 req-0102 req-0097 req-0321
request_explicit,30,186,req-0186,oracle,True,True,1,req-0186
request_explicit,30,105,req-0105,user_only,False,False,0,
request_explicit,30,105,req-0105,naive,True,True,16,req-0330 req-0336 req-0194 req-0150 req-0317 req-0084 req-0376 req-0251 req-0105 req-0259 req-0280 req-0107 req-0080 req-0342 req-0272 req-0440
request_explicit,30,105,req-0105,bridge,True,True,6,req-0105 req-0440 req-0272 req-0342 req-0080 req-0107
request_explicit,30,105,req-0105,oracle,True,True,1,req-0105
request_explicit,30,69,req-0069,user_only,False,False,0,
request_explicit,30,69,req-0069,naive,True,True,16,req-0385 req-0274 req-0315 req-0233 req-0129 req-0303 req-0119 req-0150 req-0069 req-0159 req-0174 req-0070 req-0176 req-0157 req-0088 req-0257
request_explicit,30,69,req-0069,bridge,True,True,6,req-0069 req-0257 req-0088 req-0157 req-0176 req-0070
request_explicit,30,69,req-0069,oracle,True,True,1,req-0069
request_explicit,30,244,req-0244,user_only,False,False,0,
request_explicit,30,244,req-0244,naive,True,True,16,req-0063 req-0055 req-0262 req-0386 req-0214 req-0331 req-0065 req-0071 req-0244 req-0176 req-0425 req-0274 req-0408 req-0199 req-0145 req-0205
request_explicit,30,244,req-0244,bridge,True,True,6,req-0244 req-0205 req-0145 req-0199 req-0408 req-0274
request_explicit,30,244,req-0244,oracle,True,True,1,req-0244
request_explicit,30,324,req-0324,user_only,False,False,0,
request_explicit,30,324,req-0324,naive,True,True,16,req-0107 req-0194 req-0394 req-0380 req-0216 req-0158 req-0313 req-0063 req-0324 req-0434 req-0235 req-0128 req-0288 req-0165 req-0262 req-0163
request_explicit,30,324,req-0324,bridge,True,True,6,req-0324 req-0163 req-0262 req-0165 req-0288 req-0128
request_explicit,30,324,req-0324,oracle,True,True,1,req-0324
request_explicit,30,337,req-0337,user_only,False,False,0,
request_explicit,30,337,req-0337,naive,True,True,16,req-0311 req-0390 req-0272 req-0250 req-0336 req-0146 req-0249 req-0089 req-0337 req-0304 req-0071 req-0196 req-0121 req-0293 req-0425 req-0419
request_explicit,30,337,req-0337,bridge,True,True,6,req-0337 req-0419 req-0425 req-0293 req-0121 req-0196
request_explicit,30,337,req-0337,oracle,True,True,1,req-0337
request_explicit,30,220,req-0220,user_only,False,False,0,
request_explicit,30,220,req-0220,naive,True,True,16,req-0104 req-0114 req-0112 req-0286 req-0231 req-0333 req-0365 req-0058 req-0220 req-0278 req-0317 req-0197 req-0236 req-0159 req-0250 req-0074
request_explicit,30,220,req-0220,bridge,True,True,6,req-0220 req-0074 req-0250 req-0159 req-0236 req-0197
request_explicit,30,220,req-0220,oracle,True,True,1,req-0220
request_explicit,30,224,req-0224,user_only,False,False,0,
request_explicit,30,224,req-0224,naive,True,True,16,req-0104 req-0311 req-0436 req-0098 req-0354 req-0391 req-0216 req-0427 req-0224 req-0092 req-0450 req-0393 req-0155 req-0247 req-0142 req-0265
request_explicit,30,224,req-0224,bridge,True,True,6,req-0224 req-0265 req-0142 req-0247 req-0155 req-0393
request_explicit,30,224,req-0224,oracle,True,True,1,req-0224
request_explicit,30,131,req-0131,user_only,False,False,0,
request_explicit,30,131,req-0131,naive,True,True,16,req-0114 req-0294 req-0121 req-0052 req-0134 req-0094 req-0220 req-0066 req-0131 req-0100 req-0124 req-0163 req-0285 req-0271 req-0153 req-0389
request_explicit,30,131,req-0131,bridge,True,True,6,req-0131 req-0389 req-0153 req-0271 req-0285 req-0163
request_explicit,30,131,req-0131,oracle,True,True,1,req-0131
request_explicit,30,119,req-0119,user_only,False,False,0,
request_explicit,30,119,req-0119,naive,True,True,16,req-0258 req-0080 req-0078 req-0128 req-0108 req-0287 req-0407 req-0096 req-0119 req-0118 req-0393 req-0071 req-0234 req-0276 req-0156 req-0173
request_explicit,30,119,req-0119,bridge,True,True,6,req-0119 req-0173 req-0156 req-0276 req-0234 req-0071
request_explicit,30,119,req-0119,oracle,True,True,1,req-0119
request_explicit,30,222,req-0222,user_only,False,False,0,
request_explicit,30,222,req-0222,naive,True,True,16,req-0170 req-0271 req-0225 req-0394 req-0123 req-0095 req-0396 req-0054 req-0222 req-0199 req-0217 req-0393 req-0256 req-0227 req-0167 req-0081
request_explicit,30,222,req-0222,bridge,True,True,6,req-0222 req-0081 req-0167 req-0227 req-0256 req-0393
request_explicit,30,222,req-0222,oracle,True,True,1,req-0222
request_explicit,30,409,req-0409,user_only,False,False,0,
request_explicit,30,409,req-0409,naive,True,True,16,req-0079 req-0331 req-0083 req-0106 req-0177 req-0197 req-0170 req-0114 req-0409 req-0335 req-0050 req-0359 req-0443 req-0378 req-0328 req-0184
request_explicit,30,409,req-0409,bridge,True,True,6,req-0409 req-0184 req-0328 req-0378 req-0443 req-0359
request_explicit,30,409,req-0409,oracle,True,True,1,req-0409
request_explicit,30,175,req-0175,user_only,False,False,0,
request_explicit,30,175,req-0175,naive,True,True,16,req-0266 req-0335 req-0239 req-0240 req-0371 req-0116 req-0264 req-0067 req-0175 req-0359 req-0199 req-0230 req-0211 req-0404 req-0051 req-0310
request_explicit,30,175,req-0175,bridge,True,True,6,req-0175 req-0310 req-0051 req-0404 req-0211 req-0230
request_explicit,30,175,req-0175,oracle,True,True,1,req-0175
request_explicit,30,133,req-0133,user_only,False,False,0,
request_explicit,30,133,req-0133,naive,True,True,16,req-0439 req-0051 req-0382 req-0201 req-0090 req-0244 req-0419 req-0145 req-0133 req-0363 req-0217 req-0278 req-0103 req-0426 req-0356 req-0432
request_explicit,30,133,req-0133,bridge,True,True,6,req-0133 req-0432 req-0356 req-0426 req-0103 req-0278
request_explicit,30,133,req-0133,oracle,True,True,1,req-0133
request_explicit,30,50,req-0050,user_only,False,False,0,
request_explicit,30,50,req-0050,naive,True,True,16,req-0324 req-0152 req-0255 req-0376 req-0398 req-0087 req-0149 req-0156 req-0050 req-0420 req-0234 req-0269 req-0449 req-0297 req-0196 req-0385
request_explicit,30,50,req-0050,bridge,True,True,6,req-0050 req-0385 req-0196 req-0297 req-0449 req-0269
request_explicit,30,50,req-0050,oracle,True,True,1,req-0050
request_explicit,100,76,req-0076,user_only,True,False,0,
request_explicit,100,76,req-0076,naive,True,True,16,req-0334 req-0329 req-0134 req-0249 req-0063 req-0184 req-0424 req-0065 req-0076 req-0442 req-0371 req-0395 req-0133 req-0450 req-0149 req-0238
request_explicit,100,76,req-0076,bridge,True,True,6,req-0076 req-0238 req-0149 req-0450 req-0133 req-0395
request_explicit,100,76,req-0076,oracle,True,True,1,req-0076
request_explicit,100,187,req-0187,user_only,False,False,0,
request_explicit,100,187,req-0187,naive,True,True,16,req-0144 req-0101 req-0119 req-0416 req-0360 req-0189 req-0112 req-0087 req-0187 req-0235 req-0079 req-0180 req-0116 req-0179 req-0261 req-0097
request_explicit,100,187,req-0187,bridge,True,True,6,req-0187 req-0097 req-0261 req-0179 req-0116 req-0180
request_explicit,100,187,req-0187,oracle,True,True,1,req-0187
request_explicit,100,94,req-0094,user_only,True,False,0,
request_explicit,100,94,req-0094,naive,True,True,16,req-0368 req-0184 req-0316 req-0334 req-0112 req-0392 req-0324 req-0219 req-0094 req-0197 req-0377 req-0441 req-0387 req-0208 req-0276 req-0171
request_explicit,100,94,req-0094,bridge,True,True,6,req-0094 req-0171 req-0276 req-0208 req-0387 req-0441
request_explicit,100,94,req-0094,oracle,True,True,1,req-0094
request_explicit,100,443,req-0443,user_only,False,False,0,
request_explicit,100,443,req-0443,naive,True,True,16,req-0052 req-0097 req-0107 req-0367 req-0101 req-0442 req-0275 req-0248 req-0443 req-0233 req-0395 req-0142 req-0117 req-0050 req-0262 req-0157
request_explicit,100,443,req-0443,bridge,True,True,6,req-0443 req-0157 req-0262 req-0050 req-0117 req-0142
request_explicit,100,443,req-0443,oracle,True,True,1,req-0443
request_explicit,100,258,req-0258,user_only,False,False,0,
request_explicit,100,258,req-0258,naive,True,True,16,req-0172 req-0052 req-0264 req-0116 req-0092 req-0139 req-0325 req-0186 req-0258 req-0266 req-0136 req-0449 req-0249 req-0206 req-0083 req-0062
request_explicit,100,258,req-0258,bridge,True,True,6,req-0258 req-0062 req-0083 req-0206 req-0249 req-0449
request_explicit,100,258,req-0258,oracle,True,True,1,req-0258
request_explicit,100,186,req-0186,user_only,False,False,0,
request_explicit,100,186,req-0186,naive,True,True,16,req-0112 req-0342 req-0252 req-0187 req-0077 req-0377 req-0396 req-0329 req-0186 req-0416 req-0146 req-0209 req-0210 req-0356 req-0331 req-0389
request_explicit,100,186,req-0186,bridge,True,True,6,req-0186 req-0389 req-0331 req-0356 req-0210 req-0209
request_explicit,100,186,req-0186,oracle,True,True,1,req-0186
request_explicit,100,105,req-0105,user_only,False,False,0,
request_explicit,100,105,req-0105,naive,True,True,16,req-0224 req-0061 req-0391 req-0125 req-0208 req-0196 req-0153 req-0269 req-0105 req-0159 req-0305 req-0073 req-0267 req-0083 req-0129 req-0138
request_explicit,100,105,req-0105,bridge,True,True,6,req-0105 req-0138 req-0129 req-0083 req-0267 req-0073
request_explicit,100,105,req-0105,oracle,True,True,1,req-0105
request_explicit,100,69,req-0069,user_only,True,False,0,
request_explicit,100,69,req-0069,naive,True,True,16,req-0392 req-0075 req-0332 req-0164 req-0083 req-0280 req-0347 req-0148 req-0069 req-0256 req-0342 req-0418 req-0273 req-0415 req-0324 req-0237
request_explicit,100,69,req-0069,bridge,True,True,6,req-0069 req-0237 req-0324 req-0415 req-0273 req-0418
request_explicit,100,69,req-0069,oracle,True,True,1,req-0069
request_explicit,100,244,req-0244,user_only,False,False,0,
request_explicit,100,244,req-0244,naive,True,True,16,req-0088 req-0160 req-0095 req-0275 req-0071 req-0324 req-0209 req-0410 req-0244 req-0065 req-0156 req-0396 req-0068 req-0129 req-0380 req-0319
request_explicit,100,244,req-0244,bridge,True,True,6,req-0244 req-0319 req-0380 req-0129 req-0068 req-0396
request_explicit,100,244,req-0244,oracle,True,True,1,req-0244
request_explicit,100,324,req-0324,user_only,False,False,0,
request_explicit,100,324,req-0324,naive,True,True,16,req-0100 req-0416 req-0075 req-0260 req-0425 req-0291 req-0366 req-0246 req-0324 req-0220 req-0389 req-0143 req-0380 req-0387 req-0257 req-0269
request_explicit,100,324,req-0324,bridge,True,True,6,req-0324 req-0269 req-0257 req-0387 req-0380 req-0143
request_explicit,100,324,req-0324,oracle,True,True,1,req-0324
request_explicit,100,337,req-0337,user_only,False,False,0,
request_explicit,100,337,req-0337,naive,True,True,16,req-0387 req-0399 req-0103 req-0094 req-0072 req-0160 req-0127 req-0380 req-0337 req-0119 req-0412 req-0389 req-0349 req-0204 req-0236 req-0311
request_explicit,100,337,req-0337,bridge,True,True,6,req-0337 req-0311 req-0236 req-0204 req-0349 req-0389
request_explicit,100,337,req-0337,oracle,True,True,1,req-0337
request_explicit,100,220,req-0220,user_only,False,False,0,
request_explicit,100,220,req-0220,naive,True,True,16,req-0266 req-0412 req-0184 req-0195 req-0261 req-0144 req-0324 req-0321 req-0220 req-0389 req-0332 req-0096 req-0051 req-0348 req-0360 req-0414
request_explicit,100,220,req-0220,bridge,True,True,6,req-0220 req-0414 req-0360 req-0348 req-0051 req-0096
request_explicit,100,220,req-0220,oracle,True,True,1,req-0220
request_explicit,100,224,req-0224,user_only,False,False,0,
request_explicit,100,224,req-0224,naive,True,True,16,req-0123 req-0317 req-0439 req-0356 req-0390 req-0358 req-0101 req-0283 req-0224 req-0386 req-0176 req-0371 req-0333 req-0296 req-0065 req-0241
request_explicit,100,224,req-0224,bridge,True,True,6,req-0224 req-0241 req-0065 req-0296 req-0333 req-0371
request_explicit,100,224,req-0224,oracle,True,True,1,req-0224
request_explicit,100,131,req-0131,user_only,False,False,0,
request_explicit,100,131,req-0131,naive,True,True,16,req-0202 req-0436 req-0289 req-0242 req-0382 req-0429 req-0196 req-0326 req-0131 req-0441 req-0339 req-0351 req-0384 req-0224 req-0152 req-0137
request_explicit,100,131,req-0131,bridge,True,True,6,req-0131 req-0137 req-0152 req-0224 req-0384 req-0351
request_explicit,100,131,req-0131,oracle,True,True,1,req-0131
request_explicit,100,119,req-0119,user_only,False,False,0,
request_explicit,100,119,req-0119,naive,True,True,16,req-0070 req-0242 req-0076 req-0350 req-0099 req-0302 req-0241 req-0437 req-0119 req-0266 req-0390 req-0141 req-0103 req-0387 req-0367 req-0087
request_explicit,100,119,req-0119,bridge,True,True,6,req-0119 req-0087 req-0367 req-0387 req-0103 req-0141
request_explicit,100,119,req-0119,oracle,True,True,1,req-0119
request_explicit,100,222,req-0222,user_only,False,False,0,
request_explicit,100,222,req-0222,naive,True,True,16,req-0168 req-0344 req-0247 req-0119 req-0310 req-0398 req-0415 req-0100 req-0222 req-0441 req-0300 req-0320 req-0438 req-0372 req-0319 req-0305
request_explicit,100,222,req-0222,bridge,True,True,6,req-0222 req-0305 req-0319 req-0372 req-0438 req-0320
request_explicit,100,222,req-0222,oracle,True,True,1,req-0222
request_explicit,100,409,req-0409,user_only,False,False,0,
request_explicit,100,409,req-0409,naive,True,True,16,req-0221 req-0211 req-0359 req-0373 req-0263 req-0441 req-0382 req-0186 req-0409 req-0222 req-0396 req-0296 req-0140 req-0170 req-0102 req-0424
request_explicit,100,409,req-0409,bridge,True,True,6,req-0409 req-0424 req-0102 req-0170 req-0140 req-0296
request_explicit,100,409,req-0409,oracle,True,True,1,req-0409
request_explicit,100,175,req-0175,user_only,False,False,0,
request_explicit,100,175,req-0175,naive,True,True,16,req-0415 req-0077 req-0404 req-0315 req-0447 req-0123 req-0239 req-0070 req-0175 req-0121 req-0125 req-0383 req-0135 req-0401 req-0402 req-0255
request_explicit,100,175,req-0175,bridge,True,True,6,req-0175 req-0255 req-0402 req-0401 req-0135 req-0383
request_explicit,100,175,req-0175,oracle,True,True,1,req-0175
request_explicit,100,133,req-0133,user_only,False,False,0,
request_explicit,100,133,req-0133,naive,True,True,16,req-0432 req-0142 req-0445 req-0336 req-0178 req-0311 req-0385 req-0144 req-0133 req-0446 req-0299 req-0307 req-0393 req-0052 req-0291 req-0129
request_explicit,100,133,req-0133,bridge,True,True,6,req-0133 req-0129 req-0291 req-0052 req-0393 req-0307
request_explicit,100,133,req-0133,oracle,True,True,1,req-0133
request_explicit,100,50,req-0050,user_only,True,False,0,
request_explicit,100,50,req-0050,naive,True,True,16,req-0192 req-0230 req-0397 req-0309 req-0377 req-0275 req-0166 req-0085 req-0050 req-0269 req-0433 req-0292 req-0253 req-0214 req-0075 req-0270
request_explicit,100,50,req-0050,bridge,True,True,6,req-0050 req-0270 req-0075 req-0214 req-0253 req-0292
request_explicit,100,50,req-0050,oracle,True,True,1,req-0050
request_neutral,10,76,req-0076,user_only,False,False,0,
request_neutral,10,76,req-0076,naive,True,True,16,req-0264 req-0407 req-0096 req-0218 req-0278 req-0288 req-0057 req-0108 req-0076 req-0069 req-0416 req-0231 req-0237 req-0215 req-0449 req-0173
request_neutral,10,76,req-0076,bridge,False,False,6,req-0173 req-0449 req-0215 req-0237 req-0231 req-0416
request_neutral,10,76,req-0076,oracle,True,True,1,req-0076
request_neutral,10,187,req-0187,user_only,False,False,0,
request_neutral,10,187,req-0187,naive,True,True,16,req-0409 req-0331 req-0406 req-0395 req-0338 req-0294 req-0424 req-0444 req-0187 req-0352 req-0225 req-0391 req-0169 req-0066 req-0144 req-0114
request_neutral,10,187,req-0187,bridge,False,False,6,req-0114 req-0144 req-0066 req-0169 req-0391 req-0225
request_neutral,10,187,req-0187,oracle,True,True,1,req-0187
request_neutral,10,94,req-0094,user_only,False,False,0,
request_neutral,10,94,req-0094,naive,True,True,16,req-0385 req-0280 req-0154 req-0397 req-0291 req-0270 req-0378 req-0057 req-0094 req-0229 req-0383 req-0115 req-0188 req-0233 req-0329 req-0210
request_neutral,10,94,req-0094,bridge,False,False,6,req-0210 req-0329 req-0233 req-0188 req-0115 req-0383
request_neutral,10,94,req-0094,oracle,True,True,1,req-0094
request_neutral,10,443,req-0443,user_only,False,False,0,
request_neutral,10,443,req-0443,naive,False,True,16,req-0395 req-0086 req-0227 req-0155 req-0074 req-0110 req-0335 req-0115 req-0443 req-0314 req-0055 req-0357 req-0298 req-0313 req-0265 req-0254
request_neutral,10,443,req-0443,bridge,False,False,6,req-0254 req-0265 req-0313 req-0298 req-0357 req-0055
request_neutral,10,443,req-0443,oracle,True,True,1,req-0443
request_neutral,10,258,req-0258,user_only,False,False,0,
request_neutral,10,258,req-0258,naive,False,True,16,req-0411 req-0306 req-0082 req-0146 req-0143 req-0228 req-0167 req-0218 req-0258 req-0408 req-0263 req-0428 req-0301 req-0109 req-0252 req-0087
